"Administrative Unit Number","School Number","Institution Name","Address","Address Line 2 ","City","State","Zip Code","Zip Code Extension","Latitude","Longitude","WebAddress","Grades","Georeferenced Latitude & Longitude"
"118401403","2858","Fairview El Sch","117 Spruce Street",,"Mountaintop","PA","18707","1403","41.15346204","-75.878819","http://www.csdcomets.org/","K5F-6","POINT (-75.878819 41.15346204)"
"126510023","7910","Mastery CS - Thomas Campus","927 Johnston St",,"Philadelphia","PA","19148",,"39.914502","-75.163429","http://www.masterycharter.org/","K5F-6,7-12","POINT (-75.163429 39.914502)"
"120488603","3522","Wilson Area HS","424 Warrior Ln",,"Easton","PA","18042","4680","40.68397507","-75.24483033","http://www.wilsonareasd.org","12-Sep","POINT (-75.24483033 40.68397507)"
"113361703","2522","Leola El Sch","11 School Dr",,"Leola","PA","17540","1498","40.087608","-76.192112","http://www.conestogavalley.org","K5H-5","POINT (-76.192112 40.087608)"
"102027451","365","Pittsburgh Morrow K-8","1611 Davis Ave",,"Pittsburgh","PA","15212","1807","40.480371","-80.039692","http://www.pghschools.org/","PreKF,K5F-6,7-8","POINT (-80.039692 40.480371)"
"108569103","0","Windber Area SD","2301 Graham Ave",,"Windber","PA","15963","1964","40.230341","-78.824019","http://www.windberschools.org",,"POINT (-78.824019 40.230341)"
"226512042","0","Holmesburg Christian Academy","7927 Frankford Avenue",,"Philadelphia","PA","19136",,"40.04077","-75.028751","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.028751 40.04077)"
"223465502","0","Perkiomen School","200 Seminary Street",,"Pennsburg","PA","18073",,"40.399656","-75.503712","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.503712 40.399656)"
"129547803","0","Tri-Valley SD","110 W Main St",,"Valley View","PA","17983","9423","40.647861","-76.520232","http://www.tri-valley.k12.pa.us",,"POINT (-76.520232 40.647861)"
"300468130","0","Wetherill School","1321 Beaumont Dr",,"Gladwyne","PA","19035",,"40.04215","-75.275011","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.275011 40.04215)"
"112679002","8242","McKinley Sch","600 Manor St",,"York","PA","17403","2113","39.952905","-76.729121","http://www.ycs.k12.pa.us/","PreKF,K5F-6,7-8","POINT (-76.729121 39.952905)"
"103026402","251","Hoover El Sch","37 Robb Hollow Rd",,"Pittsburgh","PA","15243","1799","40.37528","-80.068084","http://www.mtlsd.org","K5H,1-5","POINT (-80.068084 40.37528)"
"923460154","0","Cheltenham Township Library System","215 S Keswick Ave",,"Glenside","PA","19038","4420","40.0968611","-75.1538996","https://cheltenhamlibraries.org/",,"POINT (-75.1538996 40.0968611)"
"202021305","0","Central Catholic","4720 5th Ave",,"Pittsburgh","PA","15213","2916","40.44678","-79.945691","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-79.945691 40.44678)"
"109531304","0","Coudersport Area SD","698 Dwight Street",,"Coudersport","PA","16915","1638","41.773889","-78.011565","http://www.coudyschools.net",,"POINT (-78.011565 41.773889)"
"107650703","4336","Stewart El Sch","2880 Leechburg Rd",,"Lower Burrell","PA","15068","2556","40.58941118","-79.72567327","http://www.burrell.k12.pa.us","5-Apr","POINT (-79.72567327 40.58941118)"
"103026873","0","Northgate SD","591 Union Ave",,"Pittsburgh","PA","15202","2958","40.500686","-80.061959","http://www.northgatesd.net",,"POINT (-80.061959 40.500686)"
"114068103","868","Robeson El Ctr","801 White Bear Rd",,"Birdsboro","PA","19508","9546","40.2448081","-75.86987383","http://www.tvsd.org","K5F-4","POINT (-75.86987383 40.2448081)"
"108116003","1255","Penn Cambria Primary Sch","400 Main St",,"Lilly","PA","15938","1144","40.433394","-78.617793","http://www.pcam.org","2-Jan","POINT (-78.617793 40.433394)"
"300410300","0","Fairfield Academy","1504 Broad St",,"Montoursville","PA","17754",,"41.24499","-76.899471","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.899471 41.24499)"
"215210008","0","Childrens Garden of St Johns Lutheran Church","44 W. Main St.",,"Shiremanstown","PA","17011",,"40.222245","-76.956766","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.956766 40.222245)"
"128030852","7895","West Hills Primary Sch","181 Heritage Park Drive",,"Kittanning","PA","16201","1907","40.83174683","-79.55761907","http://wps.asd.k12.pa.us","K5H-3","POINT (-79.55761907 40.83174683)"
"126513290","7588","Mastery CS-Hardy Williams","5400 Warrington Street",,"Philadelphia","PA","19143",,"39.9418","-75.225504","http://www.masterycharter.org/","K5F-6,7-12","POINT (-75.225504 39.9418)"
"107658903","0","Yough SD","915 Lowber Rd",,"Herminie","PA","15637","1219","40.258519","-79.733964","http://www.youghsd.net",,"POINT (-79.733964 40.258519)"
"102027451","7888","Pittsburgh South Hills 6-8","595 Crane Avenue",,"Pittsburgh","PA","15216","3929","40.416978","-80.020482","http://www.pghschools.org/","6,7-8","POINT (-80.020482 40.416978)"
"122092002","8222","Davis El Sch","475 Maple Ave",,"Southampton","PA","18966",,"40.185152","-75.040173","http://www.centennialsd.org","K5F-5","POINT (-75.040173 40.185152)"
"201305005","0","Open Door Christian School","793 Lippincott Road",,"Waynesburg","PA","15370","9420","39.93856","-80.115891","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-80.115891 39.93856)"
"918402073","479","Plains Township Branch Library","Municipal Bldg","126 N Main St","Plains","PA","18705",,"41.2775802","-75.8490833","https://osterhout.info/about/osterhout-branches/",,"POINT (-75.8490833 41.2775802)"
"120481002","6634","William Penn El Sch","1002 Main St",,"Bethlehem","PA","18018","6693","40.627795","-75.381666","http://www.beth.k12.pa.us","K5F-5","POINT (-75.381666 40.627795)"
"107650703","4333","Bon Air El Sch","3260 Leechburg Rd",,"Lower Burrell","PA","15068","2824","40.584376","-79.705651","http://www.burrell.k12.pa.us","K5F-3","POINT (-79.705651 40.584376)"
"902024253","0","Scott Township Public Library","301 Lindsay Rd",,"Scott Township","PA","15106","4206","40.3870122","-80.0839668","http://scottlibrary.org",,"POINT (-80.0839668 40.3870122)"
"926510006","442","Fumo Family Branch Library","2437 S Broad St",,"Philadelphia","PA","19148","3508","39.919828","-75.1703161","http://www.freelibrary.org",,"POINT (-75.1703161 39.919828)"
"205206788","0","Cussewago Mennonite School","23761 N Mosiertown Rd",,"Saegertown","PA","16433",,"41.802173","-80.221748","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-80.221748 41.802173)"
"126515001","7813","Randolph A. Philip AVT HS","3101 Henry Avenue",,"Philadelphia","PA","19129","1132","40.008428","-75.179753","http://www.philasd.org","12-Sep","POINT (-75.179753 40.008428)"
"213360932","0","Center Square School","100 Center Square Road",,"Bird in Hand","PA","17505","0","40.10331","-76.209346","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.209346 40.10331)"
"226512672","0","Hunting Park Christian Academy","4400 N 6th St",,"Philadelphia","PA","19140","0","40.018682","-75.137252","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.137252 40.018682)"
"112671303","4545","Central York HS","601 Mundis Mill Rd",,"York","PA","17406",,"40.01472205","-76.70058473","http://www.cysd.k12.pa.us","12-Sep","POINT (-76.70058473 40.01472205)"
"124159002","1454","Fern Hill El Sch","915 Lincoln Ave",,"West Chester","PA","19380","4513","39.974418","-75.588054","http://www.wcasd.net","K5F-5","POINT (-75.588054 39.974418)"
"123467303","0","Spring-Ford Area SD","857 South Lewis Road",,"Royersford","PA","19468","2711","40.188196","-75.510397","http://www.spring-ford.net",,"POINT (-75.510397 40.188196)"
"101631803","7157","Charleroi Area MS","100 Fecsen Dr",,"Charleroi","PA","15022","2279","40.15755095","-79.92325392","http://www.charleroisd.org/","6,7-8","POINT (-79.92325392 40.15755095)"
"123465702","4831","Gwyn-Nor El Sch","139 Hancock Road",,"North Wales","PA","19454","2299","40.2214168","-75.26325788","http://www.npenn.org","K5F-6","POINT (-75.26325788 40.2214168)"
"226514095","0","City Kids","2311 S 13th St",,"Philadelphia","PA","19148","0","39.92128","-75.167961","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.167961 39.92128)"
"126515001","3855","Northeast HS","1601 Cottman Ave",,"Philadelphia","PA","19111","3430","40.05591201","-75.07096051","http://www.philasd.org","12-Sep","POINT (-75.07096051 40.05591201)"
"108569103","4026","Windber Area HS","2301 Graham Ave",,"Windber","PA","15963","1964","40.230341","-78.824019","http://www.windberschools.org","12-Sep","POINT (-78.824019 40.230341)"
"105257602","2059","Tracy El Sch","2624 W 6th St",,"Erie","PA","16505","4030","42.108191","-80.142726","http://www.mtsd.org/main/index.html","K5F-5","POINT (-80.142726 42.108191)"
"126515001","4868","Morris Robert Sch","2600 W Thompson St",,"Philadelphia","PA","19121","4630","39.9755362","-75.17879295","http://www.philasd.org","PreKF,K5F-6,7-8","POINT (-75.17879295 39.9755362)"
"110148002","1354","Corl Street El Sch","235 Corl St",,"State College","PA","16801","4143","40.78281584","-77.87253777","https://www.scasd.org/Domain/139","K5H-5","POINT (-77.87253777 40.78281584)"
"117080607","6908","Northern Tier Career Center","120 Career Center",,"Towanda","PA","18848","9731","41.80144148","-76.48635941","http://www.ntccschool.org","12-Sep","POINT (-76.48635941 41.80144148)"
"213363552","0","Lancaster Country Day School","725 Hamilton Rd",,"Lancaster","PA","17603",,"40.05096","-76.32801","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.32801 40.05096)"
"103028653","7751","South Allegheny El Sch","1707 Washington Boulevard",,"Port Vue","PA","15133",,"40.33033606","-79.87803601","http://www.southallegheny.org/","K5F-5","POINT (-79.87803601 40.33033606)"
"102023080","7562","Urban Pathways 6-12 CS","914 Penn Avenue","Floor 3","Pittsburgh","PA","15222",,"40.443868","-79.997669","http://www.upcs.net","6,7-12","POINT (-79.997669 40.443868)"
"110171803","6238","Curwensville Area El Sch","650 Beech St",,"Curwensville","PA","16833","1533","40.967282","-78.520404","http://www.curwensville.org","K5F-6","POINT (-78.520404 40.967282)"
"112671603","4546","Dallastown El Sch","105 South Charles Street",,"Dallastown","PA","17313",,"39.89892918","-76.64151586","https://dt.dallastown.net/","K5F-3","POINT (-76.64151586 39.89892918)"
"912010303","0","East Berlin Community Library dba Jean Barnett Trone Mem Lib","105 Locust St","PO Box 1014","East Berlin","PA","17316","1014","39.9375969","-76.9785892","https://www.adamslibrary.org/about/locations/trone-memorial-library",,"POINT (-76.9785892 39.9375969)"
"123468303","0","Upper Dublin SD","1580 Fort Washington Ave",,"Maple Glen","PA","19002","0","40.165194","-75.183966","http://www.udsd.org",,"POINT (-75.183966 40.165194)"
"212010253","0","Adams Co Christian Academy","1865 Biglerville Rd",,"Gettysburg","PA","17325","8030","39.87751","-77.239761","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-77.239761 39.87751)"
"208079355","0","White Oak School","5791 Kettle Rd",,"Tyrone","PA","16686",,"40.594328","-78.227514","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-78.227514 40.594328)"
"115224003","1774","Nye El Sch","200 S John St",,"Hummelstown","PA","17036","2099","40.26293437","-76.7124728","http://www.ldsd.org","K5F-5","POINT (-76.7124728 40.26293437)"
"109243503","0","Johnsonburg Area SD","315 High School Road",,"Johnsonburg","PA","15845","1617","41.505398","-78.682948","http://www.johnsonburgareaschooldistrict.net",,"POINT (-78.682948 41.505398)"
"115221753","4801","Hershey HS","550 Homestead Rd","PO Box 898","Hershey","PA","17033","898","40.2766944","-76.64125026","http://www.hershey.k12.pa.us","12-Sep","POINT (-76.64125026 40.2766944)"
"112676203","4602","Kennard-Dale HS","393 Main St",,"Fawn Grove","PA","17321","9514","39.73536525","-76.46479162","http://kdhs.sesdweb.net","12-Sep","POINT (-76.46479162 39.73536525)"
"925231233","0","Swarthmore Public Library","121 Park Ave",,"Swarthmore","PA","19081",,"39.901528","-75.348427","https://swarthmorepubliclibrary.org/",,"POINT (-75.348427 39.901528)"
"914061893","0","Brandywine Community Library","60 Tower Drive",,"Topton","PA","19562","1301","40.4956369","-75.6987321","http://www.berkslibraries.org/branch/brandywine",,"POINT (-75.6987321 40.4956369)"
"122097604","0","New Hope-Solebury SD","180 W Bridge St",,"New Hope","PA","18938","1424","40.364736","-74.959298","http://www.nhsd.org",,"POINT (-74.959298 40.364736)"
"213363672","0","Lime Rock School","464 Lexington Rd",,"Lititz","PA","17543",,"40.181618","-76.335156","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.335156 40.181618)"
"102027451","6024","Pittsburgh Dilworth K-5","6200 Stanton Ave",,"Pittsburgh","PA","15206","2245","40.468743","-79.917828","http://www.pghschools.org/","PreKF,K5F-5","POINT (-79.917828 40.468743)"
"113362403","2561","East High Street El Sch","800 E High St",,"Elizabethtown","PA","17022","9572","40.159518","-76.587983","http://www.etownschools.org/site/Default.aspx?PageID=1127","K5H-2","POINT (-76.587983 40.159518)"
"927041413","0","Rochester Public Library","252 Adams St",,"Rochester","PA","15074","2179","40.7024845","-80.2837431","http://www.beaverlibraries.org/rochester.asp",,"POINT (-80.2837431 40.7024845)"
"147513703","8123","Franklin Towne Charter Elementary School","4259 Richmond Street",,"Philadelphia","PA","19137",,"40.008595","-75.068825","http://www.franklintowne.org","K5F-6,7-8","POINT (-75.068825 40.008595)"
"122097502","1072","Schweitzer El Sch","Harmony Road",,"Levittown","PA","19056","1498","40.16445514","-74.88626287","http://www.neshaminy.k12.pa.us","K5F-4","POINT (-74.88626287 40.16445514)"
"927040063","0","Laughlin Memorial Free Library","99 Eleventh St",,"Ambridge","PA","15003","2305","40.5930253","-80.2318264","http://www.beaverlibraries.org/ambridge.asp",,"POINT (-80.2318264 40.5930253)"
"113369003","7420","John R Bonfield El Sch","101 N Oak St",,"Lititz","PA","17543","1350","40.157015","-76.291223","http://www.warwicksd.org","K5H-6","POINT (-76.291223 40.157015)"
"210180001","0","Oak Grove Amish School","98 E South Street",,"Loganton","PA","17747",,"41.03612","-77.225851","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-77.225851 41.03612)"
"925231024","0","Memorial Lib of Radnor Twnshp","114 West Wayne Ave",,"Wayne","PA","19087","4098","40.0428361","-75.3889908","http://www.radnorlibrary.org",,"POINT (-75.3889908 40.0428361)"
"114067107","5275","Reading Muhlenberg CTC","2615 Warren Road",,"Reading","PA","19604",,"40.373421","-75.902278","http://www.rmctc.org","12-Sep","POINT (-75.902278 40.373421)"
"123461302","0","Cheltenham SD","2000 Ashbourne Rd",,"Elkins Park","PA","19027","1031","40.077699","-75.146134","http://www.cheltenham.org",,"POINT (-75.146134 40.077699)"
"103028425","8392","Westinghouse Arts Academy CS","320 Marguerite Avenue",,"Wilmerding","PA","15148",,"40.391492","-79.807994","http://www.westinghousearts.org/","12-Sep","POINT (-79.807994 40.391492)"
"224154002","0","Malvern Preparatory School","418 S. Warren Ave",,"Malvern","PA","19355",,"40.0271","-75.512321","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.512321 40.0271)"
"103023153","0","Elizabeth Forward SD","401 Rock Run Road",,"Elizabeth","PA","15037","2416","40.27378","-79.828225","http://www.efsd.net",,"POINT (-79.828225 40.27378)"
"108116003","1213","Penn Cambria HS","401 Linden Ave",,"Cresson","PA","16630","1399","40.46411","-78.583353","http://www.pcam.org","12-Sep","POINT (-78.583353 40.46411)"
"211343032","0","Rockland Sunbeams Amish School","2333 Rockland Road",,"Mifflintown","PA","17059",,"40.6407","-77.301611","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-77.301611 40.6407)"
"108569103","7145","Windber Area MS","2301 Graham Ave",,"Windber","PA","15963","1964","40.230341","-78.824019","http://www.windberschools.org","6,7-8","POINT (-78.824019 40.230341)"
"108112502","8405","Greater Johnstown El Sch","196 Westgate Dr",,"Johnstown","PA","15905","1155","40.327498","-78.952378","http://www.gjsd.net","PreKF,K4F,K5F-4","POINT (-78.952378 40.327498)"
"110171607","0","Clearfield County CTC","1620 River Road",,"Clearfield","PA","16830","9702","41.02923","-78.420596","http://www.ccctc.edu",,"POINT (-78.420596 41.02923)"
"110171003","0","Clearfield Area SD","2831 Washington Avenue",,"Clearfield","PA","16830",,"41.029013","-78.437911","http://www.clearfield.org",,"POINT (-78.437911 41.029013)"
"111440001","0","New Day CS","256 South Fifth Street",,"Huntingdon","PA","16652",,"40.48225","-78.013834","http://www.newdaycs.org",,"POINT (-78.013834 40.48225)"
"916600303","0","Herr Memorial Library","500 Market St",,"Mifflinburg","PA","17844","1251","40.9162022","-77.0490255","http://unioncountylibraries.org",,"POINT (-77.0490255 40.9162022)"
"217084401","0","North Rome Christian School","100 Robert Gabriel Dr",,"Ulster","PA","18850",,"41.872725","-76.401107","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.401107 41.872725)"
"125239652","8231","Penn Wood HS","100 Green Avenue",,"Lansdowne","PA","19050","2095","39.945192","-75.271047","http://www.wpsd.k12.pa.us","12-Sep","POINT (-75.271047 39.945192)"
"326510179","0","YALE School of Philadelphia","135 Rector Street",,"Philadelphia","PA","19127","1522","40.025029","-75.219748","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.219748 40.025029)"
"123468303","3385","Fitzwater El Sch","School Lane",,"Willow Grove","PA","19090",,"40.1419125","-75.1464128","http://www.udsd.org/schools/tfes/","K5F-5","POINT (-75.1464128 40.1419125)"
"106333407","5180","Jefferson County-DuBois AVTS","576 Vo Tech Rd",,"Reynoldsville","PA","15851","1199","41.109683","-78.891324","http://jefftech.info","12-Sep","POINT (-78.891324 41.109683)"
"115216503","1715","Mechanicsburg MS","1750 South Market Street",,"Mechanicsburg","PA","17055",,"40.183025","-76.99232","http://www.mbgsd.org","6,7-8","POINT (-76.99232 40.183025)"
"208112755","0","Holy Name School","215 W. Horner Street",,"Ebensburg","PA","15931",,"40.48814","-78.726511","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-78.726511 40.48814)"
"300026980","0","North Pittsburgh Childrens House","5031 Oakview Dr",,"Gibsonia","PA","15044",,"40.60693","-79.946081","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-79.946081 40.60693)"
"118406602","5058","Pittston Area SHS","5 Stout Street Yatesville",,"Pittston","PA","18640",,"41.30487","-75.790892","http://www.pittstonarea.com","12-Sep","POINT (-75.790892 41.30487)"
"123467103","7262","Oak Ridge El Sch","465 Moyer Rd",,"Harleysville","PA","19438","2321","40.267347","-75.385412","http://www.soudertonsd.org","K5H-5","POINT (-75.385412 40.267347)"
"907650753","0","Adams Memorial Library","1112 Ligonier St",,"Latrobe","PA","15650","1994","40.3150573","-79.3825881","http://www.adamslib.org",,"POINT (-79.3825881 40.3150573)"
"101637002","7019","Ringgold SHS","1 Ram Drive",,"Monongahela","PA","15063","3004","40.197101","-79.983335","http://www.ringgold.org","12-Sep","POINT (-79.983335 40.197101)"
"125239603","0","Wallingford-Swarthmore SD","200 S Providence Rd",,"Wallingford","PA","19086","6334","39.896295","-75.371543","http://www.wssd.org",,"POINT (-75.371543 39.896295)"
"112678503","0","West York Area SD","1891 Loucks Rd","Suite 100","York","PA","17408","5529","39.97256","-76.775581","http://www.wyasd.org",,"POINT (-76.775581 39.97256)"
"103021603","78","Crafton El Sch","1874 Crafton Blvd",,"Pittsburgh","PA","15205","3104","40.4311198","-80.06701098","http://www.carlynton.k12.pa.us","K5F-6","POINT (-80.06701098 40.4311198)"
"124157203","1430","Barkley El Sch","320 Second Ave",,"Phoenixville","PA","19460","3819","40.1273941","-75.51842705","http://bes.pasd.com/","5-Feb","POINT (-75.51842705 40.1273941)"
